Horizontal_vibration_signals,Vertical_vibration_signals
0.0289678992703557,0.2025723084807396
-0.09844300337135792,0.23839469999074936
0.21888019517064095,-0.18897060304880142
0.7843136787414551,0.13900999911129475
0.1556634996086359,0.1679540053009987
-0.5398869886994362,0.6272553652524948
-0.20098689943552017,-0.08223059587180614
0.6944656372070312,0.2117753028869629
0.18938779830932617,0.028884399216622114
0.36319490522146225,0.6821156293153763
0.35169120877981186,0.22690299898386002
0.5125164985656738,-0.23791790008544922
-1.034080982208252,-0.32055381685495377
-0.2808571048080921,0.07200240157544613
0.8333086967468262,0.10428429581224918
-0.3444790840148926,-0.4233359917998314
0.03929140046238899,-0.33190250396728516
0.976717472076416,0.0814914982765913
0.978541374206543,0.2652286924421787
0.060772900469601154,-0.7064341753721237
-0.24130340665578842,0.12085439637303352
-0.37915710359811783,-0.41398998349905014
-0.7313848286867142,0.13303760439157486
-0.6680489331483841,-0.21706819534301758
0.5225419998168945,-0.3375411033630371
-0.3591417893767357,-0.5243659019470215
-0.11163949966430664,-0.559234581887722
0.16072990372776985,-0.41626691818237305
-0.18123390153050423,-0.7231832295656204
0.05558730103075504,-0.9094954282045364
-0.5500316992402077,-0.669252872467041
-0.057244300842285156,-0.5356669053435326
-0.4641532897949219,-1.2212038040161133
-0.302195493131876,-0.6271719932556152
-0.6435990333557129,-1.4145851135253906
0.19184349104762077,-0.593268908560276
0.10539289563894272,-0.35725828260183334
-0.6635785102844238,-0.4315495118498802
-0.6901264190673828,-0.041782897897064686
0.30586719512939453,0.15934709459543228
-0.7837772369384766,-0.03801580052822828
-0.2255677990615368,0.1340388972312212
0.2227902039885521,-0.05831719841808081
0.09738209657371044,-0.41161779314279556
0.303721409291029,0.42684078216552734
0.35724639892578125,-0.26241540908813477
-0.6105422973632812,0.30744079500436783
-0.7125139236450195,-0.27163030579686165
0.5534530058503151,0.30580760911107063
0.6718158721923828,-0.40270090103149414
0.4601002112030983,-0.2505541034042835
0.04545450210571289,-0.42804479598999023
-0.09758469648659229,-0.3431558981537819
-0.3498673066496849,-0.5011796951293945
-0.4411458969116211,-0.13802049681544304
-0.6185173988342285,-0.5330443009734154
-0.9326338768005371,-0.5820870026946068
0.17663240432739258,-0.31203029677271843
0.4309296980500221,-0.8234143257141113
0.03956560045480728,-0.5518198013305664
-0.44066909700632095,-0.42040351778268814
0.03851650049909949,-0.0712036993354559
-0.03918409813195467,-0.003075599961448461
0.6346225738525391,0.3075956925749779
0.4525541886687279,0.5882501974701881
-0.9268999099731445,1.1864423751831055
-0.41915178298950195,0.9416698664426804
1.6383886337280273,0.7054567337036133
0.4992365837097168,0.13419389724731445
0.2534151077270508,0.5161761865019798
-0.06566049996763468,1.3292789459228516
-0.37920478731393814,0.8333206176757812
0.6077409163117409,0.6814479827880859
0.7028102874755859,0.5328178033232689
1.129603385925293,0.7816076278686523
-0.2771854028105736,0.08319620043039322
0.23616550490260124,-0.23995639756321907
-0.5888938903808594,-0.10846850462257862
-1.0610342025756836,-0.10162590071558952
-0.36215778440237045,-0.05844830069690943
0.25614500045776367,0.056075998581945896
1.482236385345459,-0.4244804009795189
0.6497859954833984,-0.30089620500802994
0.2718329057097435,-0.039506000466644764
-0.10089869610965252,-0.7199882715940475
-0.6900548934936523,-1.063990592956543
0.3327012062072754,-1.019120216369629
0.5061506852507591,-0.06926060188561678
0.5908966064453125,0.2796530909836292
0.7689952850341797,-0.02501009963452816
0.03683570073917508,-0.4351615905761719
0.6873607635498047,0.5003691092133522
-0.07439849898219109,-0.47751668840646744
-0.11626480147242546,-0.24244790896773338
-0.10356900282204151,-0.057375398464500904
0.12813810259103775,0.1395822037011385
-0.2949953079223633,0.1482964027673006
-0.22287370637059212,0.1927017979323864
0.1223921962082386,0.4725337028503418
-0.8328080177307129,0.5693912878632545
-0.5557655915617943,-0.11414290405809879
-0.16039609909057617,-0.648188591003418
0.2079487033188343,-1.0005831718444824
-1.055586263537407,-0.24042129516601562
-0.7374048233032227,0.5043625831604004
-0.5479336157441139,0.07263420149683952
-0.33860210329294205,-0.10712149553000927
0.29845239594578743,0.09950400330126286
0.19217729568481445,-0.42012929916381836
-0.28754470869898796,-0.2143860049545765
0.23368600755929947,-0.5698442086577415
1.266920566558838,-0.28007030487060547
0.065767802298069,-0.12670760042965412
-0.0059127999702468514,-0.21634100005030632
0.2534269914031029,0.006115399883128703
-0.2647042088210583,-0.3188132867217064
0.13645890168845654,-0.7590413093566895
0.499117411673069,0.022363699972629547
0.47061439603567123,-0.5082488059997559
-0.12930629774928093,-0.7269740104675293
-0.04874470178037882,-0.31648870557546616
0.4258393868803978,0.10368820279836655
-0.6224989891052246,0.0702620018273592
-0.7106900215148926,-0.26744600385427475
-0.5961180105805397,-0.23168329149484634
-0.681304931640625,0.05207059904932976
0.12524129822850227,-0.08356570266187191
