Horizontal_vibration_signals,Vertical_vibration_signals
-0.7884501665830612,0.6492376327514648
-0.22375579923391342,0.3629207983613014
0.06656649988144636,-0.23791790008544922
0.47179460525512695,-0.21582840010523796
0.45049190521240234,-0.10576250031590462
-0.3452419862151146,-0.05518199875950813
-0.23168329149484634,0.804603099822998
0.48503879457712173,0.1479267980903387
-0.17068389803171158,0.1675844006240368
-0.03567930078133941,-0.1473069004714489
0.14252659864723682,-0.7184624671936035
-0.4671812057495117,-0.7491946220397949
0.3785848990082741,-0.6314992904663086
-0.00022649999664281495,-0.21628139540553093
0.0434398977085948,-0.6407976150512695
0.06446839775890112,-0.18776660785079002
-0.45794248580932617,-0.20110610872507095
-0.26215309277176857,0.24632219225168228
-0.5260467901825905,-0.34729238599538803
0.13196470215916634,-0.18849369138479233
-0.8285046368837357,-0.3126978874206543
-0.6718158721923828,0.6043314933776855
-0.0928760040551424,-0.11192560195922852
0.0941753014922142,0.43222900480031967
-0.00044109998270869255,0.1600622944533825
-0.42291879653930664,0.33959150314331055
-0.667416974902153,0.008273100247606635
-0.7781624794006348,0.2831459045410156
-0.05497930105775595,-0.1612544059753418
0.0235080998390913,0.8483409881591797
-0.1978635974228382,0.24521350860595703
0.27823450043797493,0.11746879667043686
0.43303970247507095,0.4059433937072754
-0.19840000197291374,0.2355455979704857
0.05785230081528425,0.3054976090788841
-0.6931067258119583,-0.09306670166552067
-0.14036890119314194,-0.001180199978989549
-0.11589529924094677,0.23556949570775032
0.264358501881361,-0.14939310029149055
-1.0119438171386719,-0.6917834281921387
0.24203060194849968,-0.40171150118112564
0.42771100997924805,-0.2530216984450817
-0.10806320235133171,-0.1676679030060768
-0.3314853087067604,-0.4547119140625
-0.860452726483345,-0.3453731909394264
-0.9312509745359421,0.3792285919189453
0.709688663482666,-0.08009670302271843
-0.5738377943634987,0.03629920072853565
-0.3234266862273216,-0.3111362084746361
0.3827333077788353,0.3528118133544922
-0.4762769117951393,0.580441989004612
0.08151530288159847,0.36519769579172134
-0.16815660521388054,-0.27021169662475586
0.1163840014487505,0.5957365036010742
0.06843809969723225,-0.19221309572458267
0.1295924000442028,0.536811389029026
-0.06563660223037004,0.5504488945007324
-0.014519699616357684,0.30052660033106804
-0.2041935920715332,0.2757906913757324
-0.1728653907775879,0.5549430847167969
0.6558895111083984,0.44662948697805405
0.22888179868459702,0.7003068923950195
0.01702310051769018,0.44685598462820053
0.3572702035307884,-0.02775189932435751
0.08704660460352898,0.33452510833740234
-0.3147244080901146,-0.2804875001311302
-0.28529170900583267,-0.43724779039621353
0.049555301666259766,0.07884499616920948
0.8773207664489746,-0.13673310168087482
-0.006329999887384474,-0.06586309988051653
-0.755608081817627,-0.027084399480372667
0.048589701764285564,-0.18552539870142937
-0.4956365004181862,-0.000608000009378884
-0.47928091138601303,-0.41267871856689453
-0.35434961318969727,0.2660512924194336
0.17124410718679428,0.10061260312795639
-0.14035699889063835,0.11469130404293537
-0.39032701402902603,0.04391670227050781
0.7592915743589401,-0.5254625901579857
-1.18788480758667,0.13327600434422493
-0.2030372992157936,-0.048661199398338795
1.31453275680542,-0.5945562943816185
0.026857899501919746,-0.6015181913971901
0.2631545066833496,-0.15777349472045898
-0.25295019149780273,-0.10740759782493114
-0.14754530042409897,0.3975510969758034
-0.634765625,-0.06062979809939861
-0.1919865980744362,0.2596616931259632
-0.2953648939728737,0.29642580077052116
0.2895951084792614,-0.6645321846008301
0.7223725318908691,-0.5595088005065918
-0.7646799087524414,0.17532110214233398
0.08360150270164013,-0.5635738000273705
-1.2001276016235352,-0.10091070085763931
-1.1817336082458496,-0.5054235085844994
0.20051000639796257,-0.4166721925139427
-0.39249658584594727,-0.42690038681030273
-0.08273120038211346,-0.4424453154206276
0.495147705078125,-0.4654049873352051
0.17626289278268814,-0.3428459167480469
-0.32851699739694595,-0.5003929138183594
-0.6592512130737305,-0.08071660064160824
-0.6434798240661621,-0.35195350646972656
-0.9974359720945358,-0.014924999559298158
0.1752972975373268,-0.057303900830447674
-0.4412173852324486,-0.3543854132294655
-0.2483963966369629,-0.14989379793405533
-0.6973505020141602,-0.46192411333322525
0.12387040071189404,-0.16764400526881218
0.6723880767822266,0.07541180122643709
0.1591802015900612,-0.5200744047760963
0.09303090162575245,0.0024557000142522156
-0.09657139889895916,0.5383967980742455
-0.627148225903511,-0.22603269666433334
-1.0027527809143066,0.5138754844665527
0.47199729830026627,-0.0716090016067028
0.3861546888947487,-0.5122900009155273
-0.8823990821838379,-0.0862955953925848
0.9179115295410156,-0.3147720918059349
0.6183623895049095,-0.618290901184082
-0.7153868675231934,-0.13056989759206772
-0.26627780869603157,-0.41229721158742905
-0.1714468002319336,-0.008809600258246064
-0.2897500991821289,-0.6509900093078613
-0.646519735455513,-1.0236740112304688
-0.3879069909453392,-0.6503105163574219
-0.3738284111022949,-0.5831122025847435
-0.21392110735177994,-0.8428692817687988
0.12183190323412418,-0.3628849983215332
0.01112219993956387,-0.33506158739328384
-0.0022649999300483614,0.13490919955074787
-0.5821824073791504,-0.009250600123777986
-0.10353329591453075,-0.15493630431592464
-0.21404029801487923,-0.08717780001461506
-0.09195799939334393,-0.07529260125011206
-0.4992007836699486,0.17318729311227798
-0.21599529311060905,0.17464160919189453
0.4147649183869362,-0.12530090287327766
-0.07621049880981445,0.6336331367492676
0.13818739913403988,0.03144739894196391
0.4145145043730736,-0.24387840181589127
0.20754339173436165,-0.018382100388407707
0.8019208908081055,-0.4196524992585182
-0.3703593835234642,0.3516196832060814
-0.24563070386648178,-0.07690189871937037
-0.23750070482492447,-0.43947700411081314
-0.66375732421875,-0.07777209859341383
0.3034234046936035,-0.20449159666895866
0.08856059983372688,-0.3663181886076927
0.3962397947907448,-0.8540987968444824
-0.11463169939815998,-0.17266269773244858
-0.6129980087280273,-0.554955005645752
-0.6385087966918945,-0.02547499956563115
-0.8697391301393509,-0.5114674940705299
0.20412210375070572,-0.17714500427246094
-0.08777379989624023,-0.7500529289245605
-0.5190252885222435,-0.4173874855041504
-0.3367185965180397,-0.5327105894684792
0.32042261213064194,-0.5567551031708717
0.4096030816435814,-0.24366380646824837
-0.38166049867868423,-0.030660599004477262
0.05598070099949837,-0.3661990165710449
-0.33080581575632095,0.04407170228660107
-0.003457099955994636,-0.5699992179870605
0.9757518768310547,0.14233590103685856
-0.09247059933841228,0.24439100176095963
0.2695322036743164,0.057136998511850834
0.25413040071725845,-0.1256703957915306
0.16182659193873405,-0.27168989181518555
-0.6815434247255325,0.25724170729517937
-0.5504012107849121,0.1635432057082653
0.3842949867248535,0.12115240097045898
0.42052268981933594,-0.41655298322439194
-0.22215839475393295,-0.19088979810476303
-0.20694730803370476,-0.11749270372092724
-0.517880916595459,-0.209426898509264
-0.20987989380955696,-0.944674015045166
-0.2876758947968483,-0.23629669100046158
-0.35114288330078125,-0.45201778411865234
-1.0980486869812012,-0.6150960922241211
-0.6130218878388405,-0.6888031959533691
0.46912431716918945,-0.4191755875945091
-0.39681199938058853,-0.4858851060271263
-0.40527578443288803,-0.06577969994395971
-0.07928609848022461,-0.33141370862722397
-0.06664989981800318,-0.22380350157618523
0.013673299690708518,0.30564069747924805
-0.4485607147216797,0.21833179518580437
0.09267330169677734,0.021112000104039907
0.22989509627223015,-0.22215839475393295
1.5918254852294922,-0.03381970105692744
-0.16973020508885384,-0.0038742998731322587
-0.6719111651182175,-0.22848840802907944
0.4647374153137207,-0.004172300104983151
0.36215778440237045,-0.4547714814543724
-0.007545899716205895,0.1006007008254528
-0.2769947052001953,0.266873799264431
-0.24380680173635483,-0.07882120087742805
-0.4263759031891823,-0.32042261213064194
-0.018394000362604856,-0.012826899765059352
0.8136391639709473,-0.5794167891144753
-0.6789684295654297,-0.6381989270448685
-0.5427002906799316,-0.9331464767456055
0.06828309968113899,-0.18777849152684212
-0.6574512273073196,-0.590205192565918
-0.4647969827055931,-0.6652594357728958
-0.3191233053803444,-0.521540604531765
-0.24875400587916374,-0.5050421133637428
0.15691520646214485,-0.052130199037492275
0.535428486764431,0.27507539838552475
-0.15401840209960938,-0.4320859909057617
-0.3667951002717018,-0.05819799844175577
0.25098320096731186,-0.33729080110788345
-0.11270049959421158,0.012040099827572703
-0.13047459535300732,-0.02374649979174137
0.521242618560791,0.26167629286646843
0.5821942910552025,-0.15301699750125408
0.17987489700317383,-0.6575465202331543
-0.12372730299830437,-0.1888393983244896
0.042426600120961666,-0.38739439100027084
-0.3384708985686302,0.0016809000226203352
-0.4156709089875221,-0.37747621536254883
0.9264708310365677,-0.29783250764012337
-0.1891016960144043,-0.8242964744567871
0.2278446964919567,-0.09080169722437859
-0.6906629353761673,0.25001760572195053
-0.21554229781031609,0.038492700550705194
-0.4374384880065918,0.19310709089040756
-0.38008689880371094,-0.13520720414817333
-0.13114210218191147,0.2712845988571644
-0.9031177312135696,0.4161835089325905
0.23745300248265266,0.012516999850049615
0.5635141953825951,0.09145740419626236
0.8183121681213379,-0.6417036056518555
-0.0776528986170888,-0.303721409291029
-1.6214966773986816,-0.3091455064713955
0.06852149963378906,-0.07786749862134457
0.5505681037902832,-0.14184709638357162
-0.14104840345680714,-0.1453757006675005
-0.6241917982697487,0.009572500130161643
-0.1394748967140913,0.004303499881643802
0.6624817848205566,-0.7309913635253906
-0.06493330001831055,-0.5164980888366699
1.1654853820800781,0.13757940381765366
-0.2328038029372692,0.8429645746946335
0.12160539627075195,-0.10459420271217823
0.40651559829711914,0.29327869415283203
-0.45244690030813217,-0.38208961486816406
-0.5400300025939941,0.7541655749082565
-0.5400418862700462,-0.07393360137939453
1.0944843292236328,0.0885486975312233
0.17993450164794922,-0.21852249279618263
-0.09186269715428352,0.8862853050231934
0.2529025077819824,0.40770769119262695
-0.2920985035598278,0.13297799974679947
-0.39196010679006577,-0.25337930768728256
0.06920100189745426,0.6789804250001907
-0.14592410065233707,0.0054954999359324574
-0.6661295890808105,-0.1534103974699974
0.188064593821764,-0.15697479248046875
1.1156796663999557,-0.31735900789499283
-0.34618381410837173,0.26471609249711037
-0.31081439927220345,-0.04642010200768709
-0.0667572021484375,0.03205539891496301
0.6028294935822487,-0.2647758089005947
-0.04713539965450764,0.14805790036916733
-0.3192901983857155,0.07494689896702766
0.6063580885529518,0.3586887940764427
0.0017642999591771513,-0.7266759872436523
0.12650489807128906,0.40775541216135025
0.7668375968933105,0.3107785992324352
1.1417508125305176,0.15953779220581055
-0.5679130926728249,0.14297960326075554
-0.8774756640195847,0.23744110018014908
0.29463769868016243,0.28847459703683853
0.1382828038185835,0.08513930253684521
0.13812780380249023,-0.7094383239746094
-0.8913159370422363,-0.4407047852873802
0.052857398986816406,0.5644559860229492
-0.5660891905426979,0.3311038017272949
-0.6961703300476074,0.36356449127197266
0.15320779755711555,0.03784890053793788
0.31838420778512955,0.4117608070373535
0.3074526973068714,0.31676288694143295
-0.12962820008397102,0.051271901465952396
0.32961368560791016,0.24549959227442741
-0.03960129804909229,0.09907480329275131
-1.2239813804626465,0.22726060822606087
0.23746490478515625,0.057625798508524895
0.3678799048066139,-0.5252956971526146
-0.0262617995031178,-0.20006900653243065
1.1118769645690918,-0.13087989762425423
0.7922648638486862,-0.5346179008483887
-0.2168894000351429,-0.28624530881643295
-0.8642672747373581,-0.8444905281066895
-0.11378530412912369,-0.38918260484933853
0.20879510790109634,-0.2091049961745739
0.34331079572439194,-0.37456750869750977
0.5553365126252174,-0.06480219773948193
0.6874681264162064,-0.46405788511037827
-0.04357099998742342,-0.6031394004821777
-0.441896915435791,-0.2520322985947132
-0.6304621696472168,-0.3574370965361595
-0.04748110193759203,-0.9071469306945801
0.04284380003809929,-0.4685401916503906
-0.38013458251953125,-0.027716199401766062
-0.1977563090622425,0.19943710416555405
-0.341641902923584,0.09291170164942741
-0.1401543989777565,-0.5634189024567604
0.16118289902806282,0.31838420778512955
0.0699400994926691,0.24069549515843391
-0.8416414260864258,0.001287500053877011
-0.505518913269043,-0.29631849378347397
0.11720660142600536,0.11602640151977539
0.09232760407030582,0.38614269345998764
-0.20850900560617447,0.1089692022651434
0.5032896995544434,-0.5923866853117943
1.090705394744873,-0.16710760071873665
0.9484528750181198,-0.4208087921142578
0.05966419819742441,-0.06327630020678043
-0.4337906837463379,-0.5123734101653099
0.12993809767067432,-0.8606790751218796
0.20217899233102798,0.08609290234744549
0.6929277628660202,-0.25258060544729233
0.7068514823913574,-0.04920959938317537
-0.026440599467605352,-1.0596991330385208
0.33551450818777084,-0.09441380389034748
0.5959511175751686,-0.2708793058991432
-0.45914649963378906,0.07656809873878956
-0.483548603951931,-0.4598855972290039
0.05397799890488386,0.3386855125427246
0.3247975930571556,0.22586580365896225
-0.8638144284486771,0.3426551818847656
-0.25310520082712173,0.20374059677124023
-0.4123568907380104,0.66680908203125
0.6141782179474831,0.44629570096731186
0.6243348121643066,1.0093451291322708
-0.4064321890473366,0.040459600277245045
-0.21872520446777344,0.8903384208679199
-0.3516674041748047,0.9247540682554245
1.1147260665893555,1.168382167816162
0.32172199338674545,0.28303859755396843
-0.1042008027434349,0.002813299943227321
-0.15898939222097397,0.2537251077592373
0.15453100204467773,-0.01730920048430562
0.8409739285707474,0.13420579954981804
-0.016319799469783902,0.0480293994769454
0.03359320107847452,-0.1498579978942871
-0.08664130233228207,-0.06330010015517473
0.41545629501342773,-0.2837181091308594
-0.12116430327296257,-0.6375432014465332
-0.7311463356018066,-0.06401539780199528
-0.19583700224757195,0.39631128311157227
-0.0020742000197060406,0.2043486014008522
0.23529529571533203,0.11986490339040756
0.7559657096862793,-0.22497180849313736
-0.07201429922133684,-0.03579850075766444
0.19937749952077866,0.6049275025725365
0.8480072021484375,0.46651359647512436
0.33974651247262955,0.12776849791407585
-0.4253983125090599,0.2841949090361595
0.3790735825896263,0.45179128646850586
0.2949834056198597,0.692439079284668
0.12396570295095444,0.49195289611816406
-0.01976490020751953,0.7732868194580078
0.2494215965270996,0.2659798040986061
0.6763219833374023,-0.038254300598055124
-0.5826950073242188,-0.20371679216623306
0.5538105964660645,-0.29050109907984734
-0.41153430938720703,0.40613409131765366
0.07661580108106136,-0.2732395939528942
0.5000472068786621,-0.014519699616357684
-0.541532002389431,-0.4365086928009987
-0.4290938004851341,-0.19069910049438477
-0.3592491149902344,-0.04822019953280687
0.1264095026999712,-0.375521183013916
0.18317699432373047,-0.5825399979948997
0.08574719540774822,-0.362551212310791
-0.5309582129120827,0.12005570344626904
-0.43538808822631836,0.44164661318063736
0.2144932933151722,0.3807187080383301
-0.3286600112915039,0.7553696632385254
0.19409660249948502,0.012695799814537168
1.6340970993041992,0.7535696029663086
0.6351233273744583,0.29915569350123405
0.3653049096465111,0.3252983093261719
-0.7322906702756882,0.6940125674009323
0.010752700036391616,0.6964206695556641
0.3890514001250267,0.3539919853210449
0.15813110396265984,-0.10282989591360092
-0.14638899825513363,0.07921460084617138
-0.1502275001257658,0.2976417914032936
0.5376816168427467,-0.01801250036805868
0.2160191908478737,-0.38001541048288345
0.0441909022629261,-0.37784580141305923
0.07913109846413136,-0.14054779894649982
-0.1486540026962757,-0.5336761102080345
-0.1987575925886631,-0.20482540130615234
0.037229100707918406,-0.655210018157959
0.14871359802782536,-0.4109383001923561
-0.0442147022113204,-0.7824540138244629
0.3381013870239258,-0.6891489028930664
0.18911359831690788,0.05499119870364666
-0.585782490670681,0.4182935133576393
0.022685499861836433,-0.11537079699337482
-0.4640341177582741,0.4793405905365944
0.20720960572361946,0.10454650036990643
0.016283999430015683,0.8989691734313965
-0.24279359728097916,0.8803606033325195
-0.11384489946067333,0.8925676345825195
-0.32749179750680923,0.7650256156921387
-0.4047989845275879,0.4497646912932396
-0.5042910948395729,0.3734707832336426
-0.1250982005149126,0.624084509909153
0.3628968819975853,0.5072950944304466
0.36478038877248764,0.054764701053500175
0.6106137856841087,0.30575990676879883
0.37076469510793686,-0.3462075814604759
0.12905599549412727,-0.2180219069123268
-0.46945810317993164,-0.6932497024536133
-0.3728746995329857,-0.13611320406198502
-0.3399372100830078,-0.09498599916696548
0.07903579622507095,-0.06386039778590202
1.461648941040039,-0.9977459907531738
0.46967271715402603,-0.4633187875151634
1.0802388191223145,-0.7409811019897461
0.406646691262722,0.1902461051940918
0.2226709946990013,-0.491488017141819
0.057589998468756676,-0.21284820511937141
-0.9760736674070358,0.1041055005043745
0.527191199362278,0.5091667175292969
0.5757569894194603,0.7243633270263672
-0.2471327967941761,0.5434631928801537
-0.02549889963120222,0.7447957992553711
-0.4887580871582031,0.9638190269470215
0.30671359971165657,1.0744810104370117
-0.5407929047942162,0.9025216102600098
-0.2798914909362793,1.1153697967529297
-0.2813101001083851,0.9739041328430176
0.1463175006210804,1.0431169718503952
-0.06458759773522615,0.3531813994050026
